"Date","Price","Open","High","Low","Vol.","Change %"
"May 30, 2017","8,328.95","8,286.00","8,334.35","8,262.40","1.11M","0.35%"
"May 29, 2017","8,299.50","8,315.70","8,353.70","8,266.10","1.05M","-0.39%"
"May 26, 2017","8,331.85","8,238.95","8,335.80","8,231.35","1.08M","1.19%"
"May 25, 2017","8,233.90","8,130.70","8,240.95","8,119.15","1.37M","1.57%"
"May 24, 2017","8,106.60","8,178.35","8,192.25","8,087.00","1.14M","-0.64%"
"May 23, 2017","8,159.15","8,242.80","8,243.35","8,119.90","1.13M","-0.92%"
"May 22, 2017","8,235.05","8,304.90","8,322.50","8,228.80","953.73K","-0.28%"
"May 19, 2017","8,258.20","8,318.20","8,352.45","8,218.55","1.04M","-0.25%"
"May 18, 2017","8,279.15","8,334.30","8,361.45","8,269.25","1.07M","-1.39%"
"May 17, 2017","8,396.00","8,402.00","8,404.10","8,371.75","920.33K","-0.04%"
"May 16, 2017","8,398.95","8,367.25","8,401.40","8,359.10","1.06M","0.57%"
"May 15, 2017","8,351.30","8,329.75","8,353.70","8,322.50","975.10K","0.63%"
"May 12, 2017","8,299.20","8,343.15","8,343.90","8,271.95","832.31K","-0.38%"
"May 11, 2017","8,331.00","8,354.65","8,358.50","8,323.70","897.41K","0.13%"
"May 10, 2017","8,320.20","8,266.65","8,325.60","8,265.05","926.17K","0.94%"
"May 09, 2017","8,242.70","8,246.30","8,256.00","8,222.65","999.27K","0.20%"
"May 08, 2017","8,226.10","8,216.95","8,241.25","8,206.60","879.98K","0.40%"
"May 05, 2017","8,193.25","8,277.70","8,279.00","8,174.25","1.21M","-0.88%"
"May 04, 2017","8,265.80","8,263.85","8,269.10","8,235.80","1.05M","0.46%"
"May 03, 2017","8,227.70","8,259.55","8,260.80","8,215.40","967.98K","-0.04%"
"May 02, 2017","8,231.35","8,244.70","8,260.05","8,186.00","1.03M","0.21%"
"Apr 28, 2017","8,214.30","8,226.40","8,227.80","8,195.55","1.16M","-0.10%"
"Apr 27, 2017","8,222.20","8,241.95","8,245.25","8,210.65","1.14M","-0.11%"
"Apr 26, 2017","8,230.85","8,244.70","8,260.35","8,178.95","1.19M","0.17%"
"Apr 25, 2017","8,216.70","8,183.60","8,218.90","8,167.70","1.06M","0.98%"
"Apr 24, 2017","8,137.35","8,075.20","8,142.45","8,072.80","1.07M","0.99%"
"Apr 21, 2017","8,057.70","8,099.95","8,106.50","8,030.45","1.08M","-0.07%"
"Apr 20, 2017","8,063.10","8,036.25","8,069.35","8,032.55","946.94K","0.52%"
"Apr 19, 2017","8,021.00","8,008.40","8,031.25","7,983.20","947.71K","0.22%"
"Apr 18, 2017","8,003.15","8,065.10","8,117.20","7,995.35","1.28M","-0.49%"
"Apr 17, 2017","8,042.60","8,044.00","8,058.00","8,017.20","1.08M","-0.03%"
"Apr 13, 2017","8,044.90","8,080.70","8,080.70","8,040.35","812.04K","-0.42%"
"Apr 12, 2017","8,078.85","8,115.20","8,122.55","8,028.70","1.09M","-0.35%"
"Apr 11, 2017","8,107.10","8,056.55","8,108.45","8,050.10","1.16M","0.68%"
"Apr 10, 2017","8,052.10","8,070.45","8,077.95","8,038.30","781.74K","0.08%"
"Apr 07, 2017","8,045.35","8,064.05","8,100.50","8,035.00","988.92K","-0.58%"
"Apr 06, 2017","8,092.10","8,081.50","8,096.25","8,056.35","944.83K","-0.04%"
"Apr 05, 2017","8,095.10","8,077.85","8,100.70","8,045.75","1.07M","0.52%"
"Apr 03, 2017","8,053.15","8,028.55","8,057.40","8,014.40","836.44K","0.73%"
"Mar 31, 2017","7,995.05","7,975.05","8,005.75","7,971.00","1.04M","0.23%"
"Mar 30, 2017","7,976.90","7,950.00","7,983.85","7,946.75","1.37M","0.40%"
"Mar 29, 2017","7,945.30","7,935.65","7,950.95","7,916.80","947.16K","0.42%"
"Mar 28, 2017","7,912.10","7,895.30","7,919.85","7,894.00","778.03K","0.60%"
"Mar 27, 2017","7,865.30","7,899.75","7,900.60","7,847.75","809.94K","-0.51%"
"Mar 24, 2017","7,905.30","7,900.50","7,926.85","7,894.75","953.18K","0.25%"
"Mar 23, 2017","7,885.70","7,852.05","7,895.70","7,852.05","834.97K","0.71%"
"Mar 22, 2017","7,830.10","7,849.65","7,861.15","7,817.65","860.63K","-1.00%"
"Mar 21, 2017","7,909.20","7,927.50","7,933.20","7,874.50","873.92K","-0.12%"
"Mar 20, 2017","7,918.60","7,944.90","7,945.05","7,906.00","1.05M","-0.18%"
"Mar 17, 2017","7,933.10","7,967.70","7,974.95","7,913.40","1.17M","0.06%"
"Mar 16, 2017","7,928.55","7,893.50","7,931.65","7,892.65","1.06M","0.94%"
"Mar 15, 2017","7,854.75","7,842.15","7,869.55","7,836.10","980.79K","0.24%"
"Mar 14, 2017","7,835.65","7,844.30","7,864.60","7,807.50","990.88K","1.62%"
"Mar 10, 2017","7,710.90","7,732.50","7,751.30","7,690.95","685.08K","0.01%"
"Mar 09, 2017","7,710.00","7,704.05","7,731.90","7,692.75","776.94K","-0.01%"
"Mar 08, 2017","7,710.95","7,740.95","7,745.55","7,678.70","809.43K","-0.31%"
"Mar 07, 2017","7,735.30","7,758.75","7,758.80","7,723.25","759.20K","-0.13%"
"Mar 06, 2017","7,745.40","7,716.15","7,749.60","7,715.45","719.45K","0.64%"
"Mar 03, 2017","7,696.20","7,679.10","7,703.70","7,659.25","793.37K","0.06%"
"Mar 02, 2017","7,691.65","7,787.95","7,793.90","7,676.00","1.04M","-0.81%"
"Mar 01, 2017","7,754.70","7,733.30","7,769.95","7,729.35","1.03M","0.59%"
"Feb 28, 2017","7,709.10","7,713.40","7,729.30","7,695.25","1.12M","0.03%"
"Feb 27, 2017","7,706.50","7,733.30","7,746.15","7,700.40","980.07K","-0.30%"
"Feb 23, 2017","7,729.65","7,741.60","7,762.60","7,720.75","1.30M","0.10%"
"Feb 22, 2017","7,721.60","7,745.10","7,756.45","7,706.30","1.01M","-0.05%"
"Feb 21, 2017","7,725.25","7,704.40","7,735.35","7,690.25","883.76K","0.43%"
"Feb 20, 2017","7,691.85","7,640.10","7,694.70","7,632.15","975.53K","0.71%"
"Feb 17, 2017","7,638.00","7,672.80","7,681.10","7,617.20","1.00M","0.51%"
"Feb 16, 2017","7,599.45","7,543.30","7,602.45","7,522.45","874.73K","0.90%"
"Feb 15, 2017","7,531.60","7,597.40","7,613.60","7,519.85","941.51K","-0.97%"
"Feb 14, 2017","7,605.05","7,640.60","7,640.65","7,593.15","853.30K","-0.29%"
"Feb 13, 2017","7,626.95","7,655.30","7,660.05","7,583.10","922.50K","-0.06%"
"Feb 10, 2017","7,631.25","7,651.90","7,656.80","7,613.75","897.91K","0.10%"
"Feb 09, 2017","7,623.60","7,636.30","7,660.30","7,577.55","1.04M","0.12%"
"Feb 08, 2017","7,614.75","7,615.15","7,630.60","7,562.35","1.05M","0.15%"
"Feb 07, 2017","7,603.20","7,637.55","7,638.80","7,576.05","1.24M","-0.33%"
"Feb 06, 2017","7,628.10","7,610.80","7,638.35","7,600.25","1.17M","0.77%"
"Feb 03, 2017","7,569.90","7,555.70","7,578.05","7,544.00","1.33M","0.30%"
"Feb 02, 2017","7,547.10","7,525.45","7,564.45","7,501.55","1.23M","0.41%"
"Feb 01, 2017","7,516.05","7,390.55","7,520.70","7,366.90","1.32M","1.85%"
"Jan 31, 2017","7,379.30","7,453.80","7,455.20","7,372.55","1.30M","-0.98%"
"Jan 30, 2017","7,452.15","7,451.70","7,473.00","7,432.10","943.49K","-0.04%"
"Jan 27, 2017","7,455.15","7,426.85","7,483.90","7,424.40","1.04M","0.50%"
"Jan 25, 2017","7,417.70","7,338.90","7,424.90","7,334.80","1.11M","1.40%"
"Jan 24, 2017","7,315.25","7,259.80","7,319.70","7,254.60","683.41K","1.00%"
"Jan 23, 2017","7,242.55","7,191.40","7,251.00","7,189.80","663.62K","0.55%"
"Jan 20, 2017","7,202.75","7,267.10","7,281.85","7,196.65","869.23K","-1.17%"
"Jan 19, 2017","7,287.75","7,271.95","7,295.40","7,260.35","735.47K","0.26%"
"Jan 18, 2017","7,269.00","7,252.25","7,299.20","7,249.80","701.13K","0.35%"
"Jan 17, 2017","7,243.65","7,255.70","7,276.05","7,227.00","614.87K","-0.06%"
"Jan 16, 2017","7,247.95","7,224.00","7,255.65","7,209.30","603.67K","0.27%"
"Jan 13, 2017","7,228.30","7,268.95","7,271.00","7,202.95","676.59K","-0.05%"
"Jan 12, 2017","7,231.85","7,225.35","7,244.20","7,209.10","786.92K","0.25%"
"Jan 11, 2017","7,214.15","7,163.90","7,220.35","7,160.35","824.93K","1.15%"
"Jan 10, 2017","7,132.20","7,108.35","7,136.05","7,106.45","667.84K","0.66%"
"Jan 09, 2017","7,085.15","7,099.55","7,101.75","7,076.85","576.56K","0.03%"
"Jan 06, 2017","7,083.10","7,119.05","7,140.25","7,073.50","702.35K","-0.33%"
"Jan 05, 2017","7,106.90","7,063.15","7,112.60","7,061.80","827.12K","1.08%"
"Jan 04, 2017","7,030.75","7,042.25","7,058.60","7,024.20","800.04K","0.03%"
"Jan 03, 2017","7,028.75","7,019.00","7,048.00","6,989.00","627.40K","0.37%"
"Jan 02, 2017","7,002.50","7,007.40","7,014.15","6,955.45","602.25K","0.28%"
"Dec 30, 2016","6,982.80","6,931.85","6,993.40","6,928.85","636.19K","0.97%"
"Dec 29, 2016","6,915.45","6,846.80","6,920.90","6,839.80","864.98K","0.99%"
"Dec 28, 2016","6,847.40","6,849.45","6,902.00","6,839.90","565.57K","0.23%"
"Dec 27, 2016","6,832.00","6,730.90","6,840.85","6,711.65","568.81K","1.60%"
"Dec 26, 2016","6,724.45","6,800.20","6,801.80","6,720.25","499.94K","-1.33%"
"Dec 23, 2016","6,814.90","6,814.05","6,850.90","6,779.20","554.43K","-0.02%"
"Dec 22, 2016","6,816.35","6,883.40","6,883.90","6,806.10","509.30K","-1.16%"
"Dec 21, 2016","6,896.00","6,929.75","6,933.85","6,889.70","544.39K","-0.18%"
"Dec 20, 2016","6,908.10","6,948.90","6,960.10","6,892.80","556.07K","-0.51%"
"Dec 19, 2016","6,943.35","6,973.05","6,973.50","6,936.55","470.10K","-0.48%"
"Dec 16, 2016","6,976.50","7,009.40","7,009.55","6,965.60","608.38K","-0.18%"
"Dec 15, 2016","6,989.25","6,957.45","7,047.35","6,953.10","612.05K","-0.22%"
"Dec 14, 2016","7,004.65","7,053.90","7,053.90","6,999.20","569.89K","-0.58%"
"Dec 13, 2016","7,045.35","7,040.50","7,050.20","7,007.65","610.34K","0.32%"
"Dec 12, 2016","7,023.20","7,083.10","7,083.10","7,009.25","488.75K","-1.10%"
"Dec 09, 2016","7,101.15","7,111.75","7,112.25","7,085.20","624.34K","0.17%"
"Dec 08, 2016","7,089.25","7,015.80","7,094.20","7,014.75","602.27K","1.69%"
"Dec 07, 2016","6,971.20","7,026.60","7,037.75","6,948.95","669.72K","-0.43%"
"Dec 06, 2016","7,001.60","7,007.15","7,030.35","6,994.05","532.42K","0.25%"
"Dec 05, 2016","6,984.25","6,951.80","6,993.60","6,929.45","544.15K","0.53%"
"Dec 02, 2016","6,947.30","7,005.50","7,008.65","6,934.85","654.77K","-1.32%"
"Dec 01, 2016","7,040.25","7,099.60","7,103.80","7,034.65","675.63K","-0.55%"
"Nov 30, 2016","7,079.40","7,030.25","7,085.80","7,009.65","1.08M","1.08%"
"Nov 29, 2016","7,003.60","6,993.50","7,048.70","6,991.55","670.27K","0.29%"
"Nov 28, 2016","6,983.40","6,940.00","7,000.95","6,929.20","677.90K","0.33%"
"Nov 25, 2016","6,960.75","6,873.90","6,966.45","6,849.75","703.85K","1.80%"
"Nov 24, 2016","6,837.50","6,863.25","6,879.30","6,820.15","932.06K","-0.66%"
"Nov 23, 2016","6,882.65","6,881.20","6,890.15","6,817.35","673.68K","0.69%"
"Nov 22, 2016","6,835.30","6,811.75","6,850.40","6,764.25","746.47K","1.09%"
"Nov 21, 2016","6,761.55","6,934.35","6,934.35","6,751.15","790.20K","-2.13%"
"Nov 18, 2016","6,908.50","6,920.55","6,943.55","6,873.05","662.19K","0.07%"
"Nov 17, 2016","6,903.45","6,928.45","6,966.50","6,884.85","667.22K","-0.36%"
"Nov 16, 2016","6,928.10","7,002.00","7,014.25","6,897.75","890.95K","0.17%"
"Nov 15, 2016","6,916.45","7,120.90","7,122.20","6,902.90","1.15M","-2.95%"
"Nov 11, 2016","7,126.50","7,280.45","7,284.75","7,112.55","972.16K","-2.94%"
"Nov 10, 2016","7,342.30","7,358.05","7,408.80","7,329.90","1.03M","1.31%"
"Nov 09, 2016","7,247.45","6,924.95","7,276.70","6,829.80","1.37M","-1.61%"
"Nov 08, 2016","7,366.05","7,366.35","7,377.60","7,314.25","593.58K","0.48%"
"Nov 07, 2016","7,330.95","7,360.75","7,366.95","7,317.85","603.97K","0.78%"
"Nov 04, 2016","7,274.10","7,359.70","7,359.90","7,245.50","825.48K","-0.95%"
"Nov 03, 2016","7,344.10","7,382.75","7,420.00","7,335.75","701.51K","-0.64%"
"Nov 02, 2016","7,391.40","7,433.55","7,433.55","7,383.30","669.60K","-1.48%"
"Nov 01, 2016","7,502.20","7,525.25","7,539.10","7,491.80","702.08K","0.01%"
"Oct 30, 2016","7,501.45","7,532.50","7,532.50","7,494.55","125.05K","0.10%"
"Oct 28, 2016","7,494.10","7,464.55","7,502.20","7,439.35","747.85K","0.56%"
"Oct 27, 2016","7,452.15","7,467.15","7,467.80","7,407.10","1.01M","-0.33%"
"Oct 26, 2016","7,476.75","7,519.30","7,519.30","7,459.30","842.64K","-0.86%"
"Oct 25, 2016","7,541.50","7,561.05","7,561.25","7,512.50","725.84K","-0.13%"
"Oct 24, 2016","7,551.55","7,559.00","7,575.45","7,535.35","696.30K","0.13%"
"Oct 21, 2016","7,541.70","7,550.00","7,550.10","7,505.15","750.92K","0.04%"
"Oct 20, 2016","7,538.80","7,539.35","7,565.50","7,526.50","767.93K","0.41%"
"Oct 19, 2016","7,507.70","7,533.65","7,534.30","7,486.10","760.19K","-0.06%"
"Oct 18, 2016","7,512.30","7,416.15","7,517.30","7,416.00","748.40K","1.73%"
"Oct 17, 2016","7,384.50","7,464.15","7,465.45","7,371.35","791.37K","-0.74%"
"Oct 14, 2016","7,439.85","7,437.90","7,453.05","7,404.00","666.70K","0.29%"
"Oct 13, 2016","7,418.35","7,508.30","7,514.35","7,377.20","835.70K","-1.52%"
"Oct 10, 2016","7,532.70","7,559.50","7,567.45","7,527.95","543.02K","0.07%"
"Oct 07, 2016","7,527.20","7,552.40","7,557.90","7,496.85","741.36K","-0.13%"
"Oct 06, 2016","7,537.25","7,588.85","7,605.65","7,509.75","827.40K","-0.37%"
"Oct 05, 2016","7,565.50","7,599.40","7,600.55","7,542.65","827.83K","-0.03%"
"Oct 04, 2016","7,567.70","7,560.60","7,576.10","7,533.05","805.64K","0.47%"
"Oct 03, 2016","7,532.25","7,443.15","7,535.00","7,429.50","753.01K","1.86%"
"Sep 30, 2016","7,394.85","7,326.60","7,409.15","7,308.85","877.32K","0.79%"
"Sep 29, 2016","7,336.85","7,555.70","7,562.00","7,303.95","1.60M","-2.37%"
"Sep 28, 2016","7,514.95","7,478.25","7,529.70","7,472.05","791.32K","0.60%"
"Sep 27, 2016","7,469.95","7,503.50","7,520.50","7,456.00","648.93K","-0.13%"
"Sep 26, 2016","7,479.75","7,540.95","7,541.15","7,472.15","649.19K","-0.99%"
"Sep 23, 2016","7,554.90","7,587.70","7,592.45","7,547.15","767.01K","-0.24%"
"Sep 22, 2016","7,573.00","7,570.40","7,588.30","7,540.95","751.97K","1.09%"
"Sep 21, 2016","7,491.70","7,504.65","7,534.10","7,478.45","645.85K","0.02%"
"Sep 20, 2016","7,490.30","7,522.90","7,523.85","7,478.10","687.04K","-0.31%"
"Sep 19, 2016","7,513.80","7,500.10","7,525.90","7,486.05","709.94K","0.36%"
"Sep 16, 2016","7,487.20","7,499.10","7,553.80","7,461.45","1.13M","0.33%"
"Sep 15, 2016","7,462.70","7,471.00","7,475.35","7,435.20","795.29K","0.10%"
"Sep 14, 2016","7,455.30","7,423.40","7,462.75","7,409.85","877.74K","0.47%"
"Sep 12, 2016","7,420.50","7,459.70","7,469.50","7,410.10","892.73K","-2.05%"
"Sep 09, 2016","7,575.55","7,634.50","7,634.50","7,567.60","1.02M","-0.88%"
"Sep 08, 2016","7,642.70","7,610.55","7,647.50","7,598.20","1.07M","0.47%"
"Sep 07, 2016","7,607.20","7,638.15","7,638.55","7,599.85","1.21M","-0.10%"
"Sep 06, 2016","7,615.00","7,540.80","7,619.95","7,540.80","725.81K","1.47%"
"Sep 02, 2016","7,504.60","7,491.50","7,513.90","7,474.75","713.61K","0.41%"
"Sep 01, 2016","7,474.30","7,498.25","7,512.30","7,463.60","935.85K","-0.22%"
"Aug 31, 2016","7,490.65","7,473.90","7,520.45","7,473.90","1.16M","0.38%"
"Aug 30, 2016","7,461.95","7,393.00","7,465.55","7,393.00","704.91K","1.37%"
"Aug 29, 2016","7,361.00","7,344.60","7,367.85","7,308.10","628.76K","0.36%"
"Aug 26, 2016","7,334.80","7,363.30","7,374.30","7,317.90","749.65K","-0.12%"
"Aug 25, 2016","7,343.50","7,404.10","7,416.05","7,337.20","1.06M","-0.58%"
"Aug 24, 2016","7,386.05","7,372.95","7,393.35","7,364.10","643.19K","0.36%"
"Aug 23, 2016","7,359.75","7,363.85","7,369.55","7,320.90","726.41K","-0.05%"
"Aug 22, 2016","7,363.80","7,400.60","7,414.00","7,354.15","641.97K","-0.46%"
"Aug 19, 2016","7,397.80","7,408.15","7,413.30","7,378.95","794.49K","0.10%"
"Aug 18, 2016","7,390.20","7,364.65","7,398.65","7,364.65","760.77K","0.63%"
"Aug 17, 2016","7,343.70","7,341.25","7,368.25","7,322.85","781.68K","0.06%"
"Aug 16, 2016","7,339.25","7,350.60","7,362.85","7,305.45","818.30K","-0.11%"
"Aug 12, 2016","7,347.45","7,301.00","7,357.30","7,301.00","785.10K","0.79%"
"Aug 11, 2016","7,289.50","7,277.65","7,297.60","7,237.90","792.48K","0.17%"
"Aug 10, 2016","7,277.00","7,377.60","7,377.60","7,270.10","804.95K","-1.24%"
"Aug 09, 2016","7,368.45","7,411.90","7,411.90","7,337.85","878.57K","-0.40%"
"Aug 08, 2016","7,398.25","7,391.30","7,406.40","7,376.45","709.23K","0.46%"
"Aug 05, 2016","7,364.05","7,289.55","7,368.20","7,289.55","801.98K","1.59%"
"Aug 04, 2016","7,248.55","7,281.70","7,281.70","7,215.40","742.04K","0.22%"
"Aug 03, 2016","7,232.80","7,321.55","7,321.55","7,220.65","781.00K","-1.07%"
"Aug 02, 2016","7,310.90","7,346.15","7,372.35","7,306.75","858.35K","-0.33%"
"Aug 01, 2016","7,335.05","7,350.25","7,395.00","7,292.35","923.44K","0.07%"
"Jul 29, 2016","7,330.00","7,344.50","7,357.45","7,324.40","885.87K","-0.12%"
"Jul 28, 2016","7,338.65","7,315.70","7,343.80","7,309.95","1.25M","0.56%"
"Jul 27, 2016","7,297.90","7,282.50","7,328.15","7,258.00","966.71K","0.38%"
"Jul 26, 2016","7,270.00","7,309.10","7,320.80","7,259.90","1.06M","-0.49%"
"Jul 25, 2016","7,305.60","7,222.55","7,307.60","7,222.55","887.79K","1.08%"
"Jul 22, 2016","7,227.45","7,197.00","7,230.10","7,173.90","865.43K","0.57%"
"Jul 21, 2016","7,186.70","7,241.85","7,243.70","7,182.65","1.03M","-0.48%"
"Jul 20, 2016","7,221.30","7,174.00","7,222.75","7,174.00","782.37K","0.60%"
"Jul 19, 2016","7,178.20","7,169.25","7,186.20","7,134.55","886.82K","0.22%"
"Jul 18, 2016","7,162.25","7,214.30","7,232.00","7,154.55","912.14K","-0.45%"
"Jul 15, 2016","7,194.40","7,223.60","7,245.05","7,181.50","938.74K","-0.29%"
"Jul 14, 2016","7,215.35","7,178.40","7,218.25","7,169.65","914.64K","0.53%"
"Jul 13, 2016","7,177.00","7,208.90","7,213.10","7,161.05","1.20M","-0.21%"
"Jul 12, 2016","7,192.25","7,179.50","7,195.10","7,158.20","1.13M","0.57%"
"Jul 11, 2016","7,151.35","7,111.65","7,156.75","7,110.40","817.87K","1.59%"
"Jul 08, 2016","7,039.40","7,062.25","7,062.25","7,008.05","818.23K","-0.15%"
"Jul 07, 2016","7,050.10","7,058.85","7,071.75","7,039.70","1.08M","-0.01%"
"Jul 05, 2016","7,051.00","7,078.45","7,078.45","7,035.20","1.40M","-0.29%"
"Jul 04, 2016","7,071.85","7,067.05","7,092.10","7,066.75","899.97K","0.63%"
"Jul 01, 2016","7,027.85","7,003.90","7,043.45","7,003.90","906.18K","0.67%"
"Jun 30, 2016","6,980.80","6,951.85","6,990.50","6,944.45","1.32M","1.07%"
"Jun 29, 2016","6,907.10","6,874.35","6,912.95","6,872.10","846.18K","1.01%"
"Jun 28, 2016","6,837.75","6,811.50","6,850.40","6,811.50","711.84K","0.50%"
"Jun 27, 2016","6,803.70","6,743.70","6,820.40","6,743.70","756.57K","0.42%"
"Jun 24, 2016","6,775.55","6,722.25","6,780.50","6,630.55","1.18M","-1.95%"
"Jun 23, 2016","6,910.55","6,871.80","6,919.85","6,852.30","648.19K","0.58%"
"Jun 22, 2016","6,871.00","6,885.90","6,902.70","6,839.80","720.23K","-0.22%"
"Jun 21, 2016","6,886.15","6,906.65","6,906.65","6,873.55","738.56K","-0.07%"
"Jun 20, 2016","6,891.30","6,798.20","6,894.45","6,791.15","820.28K","0.72%"
"Jun 17, 2016","6,842.35","6,851.25","6,865.00","6,815.50","959.18K","0.33%"
"Jun 16, 2016","6,819.85","6,851.05","6,851.05","6,767.85","915.79K","-0.66%"
"Jun 15, 2016","6,865.05","6,819.15","6,870.35","6,810.90","850.39K","1.05%"
"Jun 14, 2016","6,793.85","6,804.60","6,804.60","6,762.50","971.83K","0.13%"
"Jun 13, 2016","6,785.15","6,778.25","6,791.50","6,745.70","853.58K","-0.69%"
"Jun 10, 2016","6,832.05","6,846.05","6,907.30","6,828.50","911.81K","-0.37%"
"Jun 09, 2016","6,857.75","6,908.30","6,908.30","6,843.55","808.98K","-0.64%"
"Jun 08, 2016","6,901.80","6,899.05","6,906.80","6,883.45","762.79K","0.26%"
"Jun 07, 2016","6,884.15","6,859.20","6,903.65","6,848.40","738.19K","0.76%"
"Jun 06, 2016","6,832.30","6,853.35","6,858.10","6,822.10","567.83K","-0.18%"
"Jun 03, 2016","6,844.75","6,871.85","6,885.70","6,839.60","892.85K","-0.06%"
"Jun 02, 2016","6,849.20","6,802.85","6,856.20","6,795.40","637.77K","0.50%"
"Jun 01, 2016","6,815.45","6,820.00","6,850.45","6,811.10","763.31K","0.17%"
"May 31, 2016","6,804.00","6,842.65","6,842.65","6,782.50","1.30M","-0.24%"
"May 30, 2016","6,820.30","6,811.15","6,835.65","6,795.30","733.48K","0.34%"
"May 27, 2016","6,797.00","6,739.20","6,801.80","6,739.20","852.52K","1.07%"
"May 26, 2016","6,725.20","6,655.30","6,732.45","6,636.85","1.00M","1.48%"
"May 25, 2016","6,626.85","6,547.35","6,631.20","6,547.35","668.23K","1.97%"
"May 24, 2016","6,498.60","6,502.65","6,507.00","6,472.35","636.46K","0.05%"
"May 23, 2016","6,495.25","6,560.55","6,560.55","6,491.00","593.57K","-0.27%"
"May 20, 2016","6,513.10","6,555.65","6,567.40","6,503.85","585.11K","-0.51%"
"May 19, 2016","6,546.50","6,626.25","6,626.25","6,537.40","716.59K","-1.13%"
"May 18, 2016","6,621.55","6,600.10","6,629.15","6,577.05","641.79K","-0.12%"
"May 17, 2016","6,629.70","6,638.00","6,666.60","6,622.50","684.26K","0.32%"
"May 16, 2016","6,608.25","6,595.55","6,616.70","6,548.95","644.81K","0.39%"
"May 13, 2016","6,582.30","6,628.45","6,634.95","6,566.70","717.78K","-0.88%"
"May 12, 2016","6,640.90","6,611.90","6,646.05","6,603.30","614.27K","0.73%"
"May 11, 2016","6,593.00","6,549.65","6,625.35","6,533.60","826.51K","-0.37%"
"May 10, 2016","6,617.25","6,610.40","6,626.10","6,586.10","600.06K","0.21%"
"May 09, 2016","6,603.25","6,525.55","6,608.10","6,525.55","595.30K","1.52%"
"May 06, 2016","6,504.55","6,488.45","6,508.55","6,463.70","634.20K","0.07%"
"May 05, 2016","6,500.05","6,503.15","6,532.55","6,479.60","677.83K","0.24%"
"May 04, 2016","6,484.35","6,515.65","6,529.10","6,477.90","741.05K","-0.75%"
"May 03, 2016","6,533.55","6,597.15","6,642.85","6,527.85","753.30K","-0.71%"
"May 02, 2016","6,580.15","6,569.55","6,587.05","6,548.95","724.86K","-0.13%"
"Apr 29, 2016","6,588.55","6,583.55","6,616.85","6,533.85","891.96K","0.08%"
"Apr 28, 2016","6,583.15","6,680.00","6,695.20","6,575.45","1.05M","-1.51%"
"Apr 27, 2016","6,684.30","6,660.45","6,695.25","6,659.90","734.20K","0.22%"
"Apr 26, 2016","6,669.50","6,577.20","6,676.35","6,570.60","709.71K","1.15%"
"Apr 25, 2016","6,593.45","6,627.00","6,635.40","6,573.90","601.58K","-0.52%"
"Apr 22, 2016","6,627.95","6,621.85","6,646.10","6,610.05","664.47K","-0.10%"
"Apr 21, 2016","6,634.30","6,675.40","6,694.95","6,615.10","786.44K","-0.14%"
"Apr 20, 2016","6,643.30","6,663.25","6,669.80","6,615.40","887.26K","0.12%"
"Apr 18, 2016","6,635.05","6,610.90","6,638.60","6,568.90","687.26K","0.91%"
"Apr 13, 2016","6,575.35","6,524.65","6,587.05","6,524.50","785.58K","1.63%"
"Apr 12, 2016","6,470.10","6,433.70","6,475.50","6,432.10","620.69K","0.61%"
"Apr 11, 2016","6,430.60","6,363.55","6,434.75","6,324.60","638.27K","1.32%"
"Apr 08, 2016","6,346.65","6,327.10","6,351.70","6,316.15","585.70K","0.27%"
"Apr 07, 2016","6,329.80","6,391.75","6,391.75","6,322.15","764.46K","-0.76%"
"Apr 06, 2016","6,378.00","6,381.95","6,383.25","6,352.10","666.07K","0.31%"
"Apr 05, 2016","6,358.35","6,462.90","6,462.90","6,350.20","737.07K","-1.87%"
"Apr 04, 2016","6,479.60","6,465.95","6,482.50","6,439.65","621.88K","0.53%"
"Apr 01, 2016","6,445.50","6,438.40","6,462.60","6,409.80","818.61K","-0.10%"
"Mar 31, 2016","6,452.15","6,437.10","6,468.05","6,420.20","1.12M","0.24%"
"Mar 30, 2016","6,436.70","6,366.05","6,440.80","6,366.05","766.14K","1.80%"
"Mar 29, 2016","6,323.00","6,329.20","6,359.30","6,302.05","664.42K","-0.18%"
"Mar 28, 2016","6,334.70","6,441.00","6,441.20","6,318.60","687.71K","-1.39%"
"Mar 23, 2016","6,423.70","6,421.20","6,430.00","6,389.50","636.36K","0.08%"
"Mar 22, 2016","6,418.30","6,406.80","6,426.30","6,363.45","713.58K","0.18%"
"Mar 21, 2016","6,406.70","6,336.70","6,411.80","6,336.70","635.08K","1.33%"
"Mar 18, 2016","6,322.65","6,273.00","6,325.90","6,254.95","780.50K","1.07%"
"Mar 17, 2016","6,255.75","6,287.05","6,307.80","6,233.90","764.71K","0.28%"
"Mar 16, 2016","6,238.45","6,221.10","6,244.50","6,166.95","667.59K","0.25%"
"Mar 15, 2016","6,222.65","6,282.70","6,282.70","6,214.70","613.23K","-0.96%"
"Mar 14, 2016","6,282.70","6,287.30","6,317.50","6,263.05","590.03K","0.39%"
"Mar 11, 2016","6,258.45","6,242.60","6,287.90","6,223.20","669.56K","0.25%"
"Mar 10, 2016","6,242.95","6,289.10","6,289.10","6,217.55","704.30K","-0.51%"
"Mar 09, 2016","6,275.10","6,208.20","6,279.50","6,193.45","797.98K","0.50%"
